timestamp,side,price,quantity
2025-01-01 00:00:00,bid,2001.95000000,0.27000000
2025-01-01 00:00:00,bid,2001.94000000,0.46280000
2025-01-01 00:00:00,bid,2001.93000000,0.27000000
2025-01-01 00:00:00,bid,2001.92000000,2.47500000
2025-01-01 00:00:00,ask,2003.14000000,3.41350000
2025-01-01 00:00:00,ask,2003.15000000,0.00260000
2025-01-01 00:00:00,ask,2003.16000000,0.01060000
2025-01-01 00:00:00,ask,2003.17000000,0.38060000
2025-01-01 00:00:00,ask,2003.18000000,0.00520000
2025-01-01 00:00:00,ask,2003.20000000,0.00510000
2025-01-01 00:00:00,ask,2003.21000000,0.00800000
2025-01-01 00:00:00,ask,2003.22000000,0.25580000
2025-01-01 00:00:00,ask,2003.24000000,0.00520000
2025-01-01 00:00:00,ask,2003.26000000,0.00800000
2025-01-01 00:00:00,ask,2003.27000000,0.37450000
2025-01-01 00:00:00,ask,2003.30000000,0.00250000
2025-01-01 00:00:00,ask,2003.33000000,0.00300000
2025-01-01 00:00:00,ask,2003.34000000,0.00540000
2025-01-01 00:00:00,ask,2003.35000000,2.47500000
2025-01-01 00:00:00,ask,2003.37000000,0.12970000
2025-01-01 00:00:00,ask,2003.39000000,0.00260000
2025-01-01 00:00:00,ask,2003.40000000,0.00550000
2025-01-01 00:00:00,ask,2003.41000000,0.00480000
2025-01-01 00:00:00,ask,2003.42000000,0.05490000
2025-01-01 00:00:00,ask,2003.43000000,0.06380000
2025-01-01 00:00:00,ask,2003.47000000,0.00770000
2025-01-01 00:00:00,ask,2003.49000000,0.05000000
2025-01-01 00:00:00,ask,2003.50000000,0.00250000
2025-01-01 00:00:00,ask,2003.51000000,0.00270000
2025-01-01 00:00:00,ask,2003.52000000,0.25250000
2025-01-01 00:00:00,ask,2003.53000000,0.84960000
2025-01-01 00:00:00,ask,2003.54000000,0.70790000
2025-01-01 00:00:00,ask,2003.55000000,0.01000000
2025-01-01 00:00:00,ask,2003.57000000,0.13250000
2025-01-01 00:00:00,ask,2003.58000000,0.05000000
2025-01-01 00:00:00,ask,2003.59000000,1.98100000
2025-01-01 00:00:00,ask,2003.60000000,2.14730000
2025-01-01 00:00:00,ask,2003.62000000,0.08760000
2025-01-01 00:00:00,ask,2003.63000000,0.00380000
2025-01-01 00:00:00,ask,2003.64000000,0.75800000
2025-01-01 00:00:00,ask,2003.65000000,0.00300000
2025-01-01 00:00:00,ask,2003.66000000,0.59820000
2025-01-01 00:00:00,ask,2003.67000000,0.05000000
2025-01-01 00:00:00,ask,2003.69000000,2.52590000
2025-01-01 00:00:00,ask,2003.70000000,3.19130000
2025-01-01 00:00:00,ask,2003.71000000,6.28250000
2025-01-01 00:00:00,ask,2003.72000000,3.88000000
2025-01-01 00:00:00,ask,2003.73000000,0.87300000
2025-01-01 00:00:00,ask,2003.74000000,0.06000000
2025-01-01 00:00:00,ask,2003.75000000,0.65060000
2025-01-01 00:00:00,ask,2003.76000000,0.08210000
2025-01-01 00:00:00,ask,2003.77000000,2.38030000
2025-01-01 00:00:00,ask,2003.78000000,0.97200000
2025-01-01 00:00:00,ask,2003.79000000,9.18470000
2025-01-01 00:00:00,ask,2003.80000000,7.26930000
2025-01-01 00:00:00,ask,2003.81000000,13.49460000
2025-01-01 00:00:00,ask,2003.82000000,4.05320000
2025-01-01 00:00:00,ask,2003.83000000,6.43330000
2025-01-01 00:00:00,ask,2003.84000000,4.29120000
2025-01-01 00:00:00,ask,2003.85000000,0.05000000
2025-01-01 00:00:00,ask,2003.86000000,0.00510000
2025-01-01 00:00:00,ask,2003.87000000,0.00300000
2025-01-01 00:00:00,ask,2003.90000000,0.01250000
2025-01-01 00:00:00,ask,2003.93000000,0.68480000
2025-01-01 00:00:00,ask,2003.94000000,1.24810000
2025-01-01 00:00:00,ask,2003.95000000,0.00510000
2025-01-01 00:00:00,ask,2003.97000000,0.12480000
2025-01-01 00:00:00,ask,2003.98000000,5.85080000
2025-01-01 00:00:00,ask,2003.99000000,13.49430000
2025-01-01 00:00:00,ask,2004.00000000,7.09520000
2025-01-01 00:00:00,ask,2004.01000000,3.99860000
2025-01-01 00:00:00,ask,2004.02000000,3.41790000
